,User,Tweets,Subjectivity,Polarity,Analysis
2170,LarkRey83,"  We need to go further. ANY tentpole WB has, we deny our wallets to. Their special treatment of Ezra Miller - who made a stink about Turd's DV allegations, helped get JD sacked from the WW franchise too.

BoycottWB 
MenToo 
AmberHeardlsALiar",0.5357142857142857,0.17857142857142858,Positive
2171,JDaawgLivesHere,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2172,sarapunky,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2173,KarenFH8,": UFC Boxer, PaddyPimblett advocates for mens mental health &amp; urges people to speak to someone if they are suffering. 😔 
B…",0.2,-0.1,Negative
2174,_abri1,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2175,AscensionWars,"  Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2176,KTN12201,: Lying 🤥 will serve you nothing amberheard pictures johnnydepp  view toxicrelationship boycottaquaman2 warnerbros m…,0.0,0.0,Neutral
2177,terri0928,"Jonnydeppisasurvivor johnnydeppwon AbuseHasNoGender MenToo StopTheMisandry

I'm fed up now!
_Barlow 
 &amp; 
 
 Just need to shut the fuck up.",0.6,-0.4,Negative
2178,YuasaSmiley,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2180,AscensionWars,"_    Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2181,AscensionWars,"   Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2182,AscensionWars,"_sally  Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2183,AscensionWars,"_victorious _sally   Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2184,AscensionWars," Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2190,AscensionWars,"_yy Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2199,AJoshuaW,": What if your son was falsely accused on campus? Many girls believe if you regret an encounter it equates to rape, which ma…",0.55,0.04999999999999996,Positive
2202,AscensionWars,"_mantis   Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2203,AscensionWars,"_Reason_Jenz  Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2205,AscensionWars," _Barlow Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2206,CottageRadFem,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2208,cadetsmom,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2212,AscensionWars,"_CapJackie Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2215,AscensionWars,"_ashes Warner &gt; More Johnny Depp Betrayal  
  is NOT FOR SALE &gt; your email contact to him Published. 
Neither are Women Survivors Of Abuse that support TRUTH MenToo For sale!
Honour, Integrity IS NOT for sale
BoyCottWarnerBrothers
",0.5,0.625,Positive
2218,enhle47,: Bruise kit - Amica cream AmberHeard amicacream bruisekit boycottaquaman2 Aquaman2 Hollywood makeup EveBarlow ment…,0.0,0.0,Neutral
2219,watchonepiece_,: I suffered 3 years of abuse because of “experts” like Dr. Hughes convincing me that I was the reason I was receiving physic…,1.0,0.5,Positive
2220,agnes_goldberg,"  So many females crying about their life how their spouse are emotionally unavailable,why would anyone open to females when we are very well capable to use everything against men when they finally tried to break up? Not every woman but plenty of us. MenToo WeAllMatter",0.5642857142857143,0.09999999999999999,Positive
2221,dr_fredrique411,"  JohnnyDeppWon JohnnyDeppGotJustice AbuseHasNoGender MenToo NeverFearTruth HollyWoodVampires JeffBeck Minamata DiorSauvage IStandWithJohnnyDepp

Are you a fanatic of Johnny Depp?",0.8,-0.3,Negative
2222,2hawkscircling,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2223,Pomplemusecher2,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2224,johnny_update," Official, Elon Musk slept with Sergey Brin wife
So, Johnny Depp's claim is true about Elon Musk sleeping with his wife, Amber Heard
mentoo",0.65,0.35,Positive
2225,johnny_update,"Official, Elon Musk slept with Sergey Brin wife
So, Johnny Depp's claim is true about Elon Musk sleeping with his wife, Amber Heard

AmberHeardDeservesPrison 
JohnnyDeppAppeal 
JohnnyDeppKeepsWinning 
AmberHeardlsAnAbuser 
mentoo",0.65,0.35,Positive
2226,Twittystew,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2227,AlexaGNovak1,: Lying 🤥 will serve you nothing amberheard pictures johnnydepp  view toxicrelationship boycottaquaman2 warnerbros m…,0.0,0.0,Neutral
2228,Creepyme4,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2229,Cupid_Stunt__,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2230,PB101212,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2231,gemma49474378,She told the truth. You claim that you want the truth out there. Then kick off when the truth is told. Because it doesn’t go with your narrative 🤦‍♀️😂 johnnydepp johnnydeppkeepswinning AbuseHasNoGender mentoo ,0.0,0.0,Neutral
2232,ograndecaido,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2233,JamesShala1,Lying 🤥 will serve you nothing amberheard pictures johnnydepp  view toxicrelationship boycottaquaman2 warnerbros mera AquamanAndTheLostKingdom BehindHerEyes celebrity mentoo EntertainmentNews journalism ,0.0,0.0,Neutral
2234,HypnogogicH,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
2235,SeoVibe,Well   you finally broke the camel's back. We have unsubscribe from everything you are associated with discovery HBO Max etc. Hopefully more will follow in our steps. By we I mean our whole office. warnerbros JusticeForJohnnyDeep mentoo,0.5175,0.0775,Positive
2236,SilentlyJudU,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2237,pam_smitty,: I agree _Barlow  NOBODY deserves it. Yet you are abusing. Humiliating. Shaming. And harassing people including Johnn…,0.0,0.0,Neutral
2238,thausman51,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2239,LiaStallworth,": What if your son was falsely accused on campus? Many girls believe if you regret an encounter it equates to rape, which ma…",0.55,0.04999999999999996,Positive
2240,gemma49474378,I agree _Barlow  NOBODY deserves it. Yet you are abusing. Humiliating. Shaming. And harassing people including Johnny and his talents and looks. On a daily basis. And you have a huge public platform. So practice what you preach. johnnydepp JohnnyDeppWon mentoo ,0.32222222222222224,0.13333333333333336,Positive
2241,RebornUnicorn1,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2242,Debp197,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2243,Clergy4Creator,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2244,DistanceMister,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2245,CarynUhuh,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2246,LAURAMadewaves,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2247,NatashaFiona46,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2248,Anettec15,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2249,persoinrealta,_luna: My heart goes out to all the men out there that has been abused by their partner and felt like they can’t speak about it. I…,0.0,0.0,Neutral
2250,persoinrealta,_luna: Imagine if it was Johnny Depp demeaning Amber and calling her a baby for being “hit not punched”. The world would be in a up…,0.0,0.0,Neutral
2251,normans62623248,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2252,NatashaFiona46,": Amber Heard fabricated lies against JD, as abusers often do against their victims. Great she got exposed as a malicious li…",0.75,0.4,Positive
2253,katraven06,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2254,QuatrinaVr,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2255,crystalatherto7,_luna: Imagine if it was Johnny Depp demeaning Amber and calling her a baby for being “hit not punched”. The world would be in a up…,0.0,0.0,Neutral
2256,JohnnyDepppstan,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2257,Glee16835479,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2258,raeliahekman,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2259,nuvluvv,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2260,LonnieSeverson,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2261,peanatxo,": Catch me at San Diego Comic Con protesting Amber Heard still not being fired from Aquaman 2
_Con …",0.5,0.25,Positive
2262,BotForEquality,": In my opinion, believeallwomen is so dangerous. U mean to tell me if ur dad, brother, bf, husband is accused of r*pe, ur g…",0.79375,-0.45625,Negative
2263,mommyt7177,"In my opinion, believeallwomen is so dangerous. U mean to tell me if ur dad, brother, bf, husband is accused of r*pe, ur gonna automatically believe the woman because she's female? Despite evidence saying otherwise? I call BS. AmberHeardlsALiar mentoo Hypocrites",0.5847222222222223,-0.30416666666666664,Negative
2264,SuperSecretSpyV,: AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ig…,0.0,0.0,Neutral
2265,TerrryParker,"AmberHeardIsNotAlone in the UK alone over 750k men are abused by their partners every year men seeking help are often ignored or taken away instead of their abuser. This lady lost her son to another female abuser like Heard MawhoodStandsWithAmber
MenToo ",0.16666666666666666,0.0,Neutral
2266,PeabodyMay,_luna: Imagine if it was Johnny Depp demeaning Amber and calling her a baby for being “hit not punched”. The world would be in a up…,0.0,0.0,Neutral
